Log file open, 01/14/24 15:09:10
[2024.01.14-15.09.15:047][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2024.01.14-15.09.15:047][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2024.01.14-15.09.15:047][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2024.01.14-15.09.15:047][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2024.01.14-15.09.15:047][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2024.01.14-15.09.15:163][  0]LogNetVersion: TYP_13_01_24 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 620875215)
[2024.01.14-15.09.15:510][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2024.01.14-15.09.15:510][  0]LogUObjectAllocator: 5786176 out of 0 bytes used by permanent object pool.
[2024.01.14-15.09.15:510][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2024.01.14-15.09.15:541][  0]LogSlate: Border
[2024.01.14-15.09.15:541][  0]LogSlate: BreadcrumbButton
[2024.01.14-15.09.15:541][  0]LogSlate: Brushes.Title
[2024.01.14-15.09.15:541][  0]LogSlate: Default
[2024.01.14-15.09.15:541][  0]LogSlate: Icons.Save
[2024.01.14-15.09.15:541][  0]LogSlate: Icons.Toolbar.Settings
[2024.01.14-15.09.15:541][  0]LogSlate: ListView
[2024.01.14-15.09.15:541][  0]LogSlate: SoftwareCursor_CardinalCross
[2024.01.14-15.09.15:541][  0]LogSlate: SoftwareCursor_Grab
[2024.01.14-15.09.15:541][  0]LogSlate: TableView.DarkRow
[2024.01.14-15.09.15:541][  0]LogSlate: TableView.Row
[2024.01.14-15.09.15:541][  0]LogSlate: TreeView
[2024.01.14-15.09.15:931][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: A8DAC46A43C4A84EBF2FBB9DEAEF7CEC | Instance: 2996F9A440B49AF4E78EB58F0366EE74 (AGACLAB-18-23260).
[2024.01.14-15.09.16:198][  0]LogPython: Using Python 3.9.7
[2024.01.14-15.09.16:253][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2024.01.14-15.09.17:077][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2024.01.14-15.09.17:095][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2024.01.14-15.09.17:203][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2024.01.14-15.09.17:205][  0]LogUdpMessaging: Display: Added local interface '139.222.10.205' to multicast group '230.0.0.1:6666'
[2024.01.14-15.09.17:213][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2024.01.14-15.09.18:299][  0]SourceControl: Source control is disabled
[2024.01.14-15.09.18:306][  0]SourceControl: Source control is disabled
[2024.01.14-15.09.18:324][  0]SourceControl: Source control is disabled
[2024.01.14-15.09.18:336][  0]LogUProjectInfo: Found projects:
[2024.01.14-15.09.18:630][  0]LogOpenImageDenoise: OIDN starting up
[2024.01.14-15.09.18:996][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2024.01.14-15.09.19:032][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2024.01.14-15.09.19:032][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2024.01.14-15.09.19:226][  0]LogCollectionManager: Loaded 0 collections in 0.001725 seconds
[2024.01.14-15.09.19:228][  0]LogFileCache: Scanning file cache for directory 'C:/Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Saved/Collections/' took 0.00s
[2024.01.14-15.09.19:229][  0]LogFileCache: Scanning file cache for directory 'C:/Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/Developers/ywe21afu/Collections/' took 0.00s
[2024.01.14-15.09.19:230][  0]LogFileCache: Scanning file cache for directory 'C:/Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/Collections/' took 0.00s
[2024.01.14-15.09.19:623][  0]LogEngine: Initializing Engine...
[2024.01.14-15.09.19:630][  0]LogStylusInput: Initializing StylusInput subsystem.
[2024.01.14-15.09.19:633][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2024.01.14-15.09.19:635][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2024.01.14-15.09.19:638][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2024.01.14-15.09.19:641][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2024.01.14-15.09.19:644][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2024.01.14-15.09.19:647][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2024.01.14-15.09.19:649][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2024.01.14-15.09.19:737][  0]LogInit: Initializing FReadOnlyCVARCache
[2024.01.14-15.09.19:752][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2024.01.14-15.09.19:753][  0]LogTurnkeySupport: Turnkey Device: Win64@AGACLAB-18: (Name=AGACLAB-18, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2024.01.14-15.09.19:770][  0]LogAIModule: Creating AISystem for world Untitled
[2024.01.14-15.09.19:771][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2024.01.14-15.09.19:771][  0]LogInit: Texture streaming: Enabled
[2024.01.14-15.09.19:792][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2024.01.14-15.09.19:802][  0]LogAudio: Display: Initializing Audio Device Manager...
[2024.01.14-15.09.19:820][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2024.01.14-15.09.19:821][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2024.01.14-15.09.19:822][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2024.01.14-15.09.19:823][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2024.01.14-15.09.19:823][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2024.01.14-15.09.19:823][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2024.01.14-15.09.19:823][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2024.01.14-15.09.19:824][  0]LogAudio: Display: Audio Device Manager Initialized
[2024.01.14-15.09.19:824][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2024.01.14-15.09.19:824][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2024.01.14-15.09.19:824][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2024.01.14-15.09.19:824][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2024.01.14-15.09.19:824][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2024.01.14-15.09.19:824][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2024.01.14-15.09.19:824][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2024.01.14-15.09.19:824][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2024.01.14-15.09.19:824][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2024.01.14-15.09.19:824][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2024.01.14-15.09.19:824][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2024.01.14-15.09.19:824][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2024.01.14-15.09.19:845][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2024.01.14-15.09.19:991][  0]LogAudioMixer: Display: Using Audio Hardware Device Remote Audio
[2024.01.14-15.09.19:991][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2024.01.14-15.09.19:994][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2024.01.14-15.09.19:994][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2024.01.14-15.09.19:994][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2024.01.14-15.09.19:994][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2024.01.14-15.09.19:995][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2024.01.14-15.09.19:995][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2024.01.14-15.09.19:995][  0]LogInit: FAudioDevice initialized.
[2024.01.14-15.09.19:995][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2024.01.14-15.09.20:009][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2024.01.14-15.09.20:101][  0]LogInit: Transaction tracking system initialized
[2024.01.14-15.09.20:140][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Saved/SourceControl/UncontrolledChangelists.json
[2024.01.14-15.09.20:140][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2024.01.14-15.09.20:153][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.012698 seconds (Found 145 uncontrolled assets)
[2024.01.14-15.09.20:175][  0]BlueprintLog: New page: Editor Load
[2024.01.14-15.09.20:331][  0]LocalizationService: Localization service is disabled
[2024.01.14-15.09.20:367][  0]TimingProfiler: Initialize
[2024.01.14-15.09.20:367][  0]TimingProfiler: OnSessionChanged
[2024.01.14-15.09.20:367][  0]LoadingProfiler: Initialize
[2024.01.14-15.09.20:367][  0]LoadingProfiler: OnSessionChanged
[2024.01.14-15.09.20:367][  0]NetworkingProfiler: Initialize
[2024.01.14-15.09.20:367][  0]NetworkingProfiler: OnSessionChanged
[2024.01.14-15.09.20:367][  0]MemoryProfiler: Initialize
[2024.01.14-15.09.20:367][  0]MemoryProfiler: OnSessionChanged
[2024.01.14-15.09.20:709][  0]LogFileCache: Scanning file cache for directory 'C:/Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/' took 0.02s
[2024.01.14-15.09.20:770][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2024.01.14-15.09.20:987][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2024.01.14-15.09.21:014][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2024.01.14-15.09.21:015][  0]SourceControl: Source control is disabled
[2024.01.14-15.09.21:015][  0]LogUnrealEdMisc: Loading editor; pre map load, took 11.435
[2024.01.14-15.09.21:022][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/Apps/Epic/UE_5.1/FeaturePacks/StarterContent.upack)
[2024.01.14-15.09.21:024][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2024.01.14-15.09.21:030][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2024.01.14-15.09.21:037][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2024.01.14-15.09.21:043][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2024.01.14-15.09.21:049][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2024.01.14-15.09.21:055][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2024.01.14-15.09.21:061][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2024.01.14-15.09.21:067][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2024.01.14-15.09.21:073][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2024.01.14-15.09.21:080][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2024.01.14-15.09.21:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2024.01.14-15.09.21:092][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2024.01.14-15.09.21:099][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Collapse01.uasset"
[2024.01.14-15.09.21:107][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Collapse02.uasset"
[2024.01.14-15.09.21:113][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2024.01.14-15.09.21:120][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Explosion01.uasset"
[2024.01.14-15.09.21:127][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Explosion02.uasset"
[2024.01.14-15.09.21:133][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2024.01.14-15.09.21:140][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Fire01.uasset"
[2024.01.14-15.09.21:146][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2024.01.14-15.09.21:153][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2024.01.14-15.09.21:160][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2024.01.14-15.09.21:167][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Light01.uasset"
[2024.01.14-15.09.21:214][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2024.01.14-15.09.21:221][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Light01_Cue.uasset"
[2024.01.14-15.09.21:228][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Light02.uasset"
[2024.01.14-15.09.21:234][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Light02_Cue.uasset"
[2024.01.14-15.09.21:242][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Smoke01.uasset"
[2024.01.14-15.09.21:244][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2024.01.14-15.09.21:251][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2024.01.14-15.09.21:263][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2024.01.14-15.09.21:287][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Starter_Music01.uasset"
[2024.01.14-15.09.21:294][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2024.01.14-15.09.21:305][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2024.01.14-15.09.21:316][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2024.01.14-15.09.21:323][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Steam01.uasset"
[2024.01.14-15.09.21:331][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2024.01.14-15.09.21:338][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2024.01.14-15.09.21:344][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2024.01.14-15.09.21:353][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2024.01.14-15.09.21:360][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Maps/Minimal_Default.umap"
[2024.01.14-15.09.21:366][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2024.01.14-15.09.21:376][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2024.01.14-15.09.21:382][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2024.01.14-15.09.21:390][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Maps/StarterMap.umap"
[2024.01.14-15.09.21:418][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2024.01.14-15.09.21:424][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2024.01.14-15.09.21:431][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2024.01.14-15.09.21:437][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2024.01.14-15.09.21:443][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../../Users/ywe21afu/Documents/UnrealProjects/3YP_SEM2/130124/TYP_130124/TYP_13_01_24/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
